"ID","name","namespace","definition"
"GO:1990647","C/EBP complex","cellular_component","A dimeric, sequence specific DNA-binding transcription factor complex regulating the expression of genes involved in immune and inflammatory responses. Exists at least as alpha and beta homodimeric forms. Binds to regulatory regions of several acute-phase and cytokines genes and probably plays a role in the regulation of acute-phase reaction, inflammation and hemopoiesis. The consensus recognition site is 5'-T[TG]NNGNAA[TG]-3'. Transcription factor activity is inhibited by binding of CHOP forming heterodimers with alternative transcription factor activities."
"GO:1990660","calprotectin complex","cellular_component","A protein complex composed of S100A8 and S100A9 and capable of limiting Mn(2+) and Zn(2+) availability at sites of infection. Also binds Ca(2+). Expressed and released by neutrophils and epithelial cells, it exhibits broad-spectrum antimicrobial activity attributed to its metal-binding properties. Endogenous ligand of toll-like receptor 4 (TLR4) and of the receptor for advanced glycation end products (RAGE) initiating signal transduction through NF-kappa-B pathways."
"GO:1990713","survivin complex","cellular_component","A protein complex that negatively regulates apoptotic processes. In human, this anti-apoptotic complex is a homodimer of BIRC5 (survivin) and provides one survivin molecule to the chromosomal passenger complex (CPC)."
"GO:1990724","galectin complex","cellular_component","A homodimeric protein complex that is capable of binding a range of carbohydrates and is involved in anti-inflammatory and pro-apoptotic processes."
"GO:1990772","substance P secretion","biological_process","The regulated release of substance P, a peptide hormone that is involved in neurotransmission, inflammation, and antimicrobial activity."
"GO:1990799","mitochondrial tRNA wobble position uridine thiolation","biological_process","The process in which a uridine residue at position 34 in the anticodon of a mitochondrial tRNA is post-transcriptionally thiolated at the C2 position. This process involves transfer of a sulfur from cysteine to position C2 by several steps."
"GO:1990831","cellular response to carcinoembryonic antigen","biological_process","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a carcinoembryonic antigen stimulus. The carcinoembryonic antigens represent a family of glycoproteins."
"GO:1990922","hepatic stellate cell proliferation","biological_process","The multiplication or reproduction of hepatic stellate cells, resulting in the expansion of a hepatic stellate cell population. Hepatic stellate cells are found in the perisinusoidal space of the liver, and are capable of multiple roles including storage of retinol, presentation of antigen to T cells (including CD1d-restricted NKT cells), and upon activation, production of extracellular matrix components. This cell type comprises approximately 8-15% of total cells in the liver."
"GO:1990982","obsolete Immune memory response","biological_process","OBSOLETE. The immune response against a previously encountered antigen being quicker and quantitatively better compared with the primary response."
"GO:2000068","regulation of defense response to insect","biological_process","Any process that modulates the frequency, rate or extent of defense response to insect."
"GO:2000071","regulation of defense response by callose deposition","biological_process","Any process that modulates the frequency, rate or extent of defense response by callose deposition."
"GO:2000316","regulation of T-helper 17 type immune response","biological_process","Any process that modulates the frequency, rate or extent of T-helper 17 type immune response."
"GO:2000317","negative regulation of T-helper 17 type immune response","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of T-helper 17 type immune response."
"GO:2000318","positive regulation of T-helper 17 type immune response","biological_process","Any process that activates or increases the frequency, rate or extent of T-helper 17 type immune response."
"GO:2000520","regulation of immunological synapse formation","biological_process","Any process that modulates the frequency, rate or extent of immunological synapse formation."
"GO:2000521","negative regulation of immunological synapse formation","biological_process","Any process that stops, prevents or reduces the frequency, rate or extent of immunological synapse formation."
"GO:2000522","positive regulation of immunological synapse formation","biological_process","Any process that activates or increases the frequency, rate or extent of immunological synapse formation."
"GO:2000526","positive regulation of glycoprotein biosynthetic process involved in immunological synapse formation","biological_process","Any positive regulation of glycoprotein biosynthetic process that is involved in immunological synapse formation."
"GO:2000557","regulation of immunoglobulin production in mucosal tissue","biological_process","Any process that modulates the frequency, rate or extent of immunoglobulin production in mucosal tissue."
